date,TempInSitu,Serial,SalinityInSitu_1pCal
2021-01-15 11:20:02,28.98,316,33.82214743
2021-01-15 11:20:12,28.98,316,33.85170644
2021-01-15 11:20:22,28.98,316,33.83203078
2021-01-15 11:20:32,28.98,316,33.83855937
2021-01-15 11:20:42,28.99,316,33.83147823
2021-01-15 11:20:52,28.99,316,33.86103317
2021-01-15 11:21:02,28.99,316,33.90047627
2021-01-15 11:21:12,29.01,316,33.84686566
2021-01-15 11:21:22,29.01,316,33.85674442
2021-01-15 11:21:32,29.03,316,33.83596927
2021-01-15 11:21:42,29.03,316,33.80317931
2021-01-15 11:21:52,29,316,33.84733292
2021-01-15 11:22:02,29,316,33.81787659
2021-01-15 11:22:12,29,316,33.83428153
2021-01-15 11:22:22,28.98,316,33.86150432
2021-01-15 11:22:32,28.99,316,33.8150747
2021-01-15 11:22:42,28.98,316,33.8385639
2021-01-15 11:22:52,28.99,316,33.85441893
2021-01-15 11:23:02,28.98,316,33.84844801
2021-01-15 11:23:12,28.97,316,33.82270537
2021-01-15 11:23:22,28.97,316,33.85553483
2021-01-15 11:23:32,28.98,316,33.86150676
2021-01-15 11:23:42,28.97,316,33.8325002
2021-01-15 11:23:52,28.95,316,33.88940584
2021-01-15 11:24:02,28.95,316,33.85329369
2021-01-15 11:24:12,28.97,316,33.83250124
2021-01-15 11:24:22,28.95,316,33.85329439
2021-01-15 11:24:32,28.94,316,33.86038482
2021-01-15 11:24:42,28.93,316,33.89697884
2021-01-15 11:24:52,28.94,316,33.86038552
2021-01-15 11:25:02,28.92,316,33.89100641
2021-01-15 11:25:12,28.93,316,33.87401407
2021-01-15 11:25:22,28.9,316,33.91175188
2021-01-15 11:25:32,28.93,316,33.84115891
2021-01-15 11:25:42,28.89,316,33.86953196
2021-01-15 11:25:52,28.9,316,33.8723343
2021-01-15 11:26:02,28.9,316,33.88541283
2021-01-15 11:26:12,28.93,316,33.890446
2021-01-15 11:26:22,28.92,316,33.86468091
2021-01-15 11:26:32,28.92,316,33.87457668
2021-01-15 11:26:42,28.9,316,33.88877472
2021-01-15 11:26:52,28.9,316,33.90521502
2021-01-15 11:27:02,28.92,316,33.85487812
2021-01-15 11:27:12,28.89,316,33.89587837
2021-01-15 11:27:22,28.88,316,33.91606866
2021-01-15 11:27:32,28.92,316,33.88111545
2021-01-15 11:27:42,28.9,316,33.90521676
2021-01-15 11:27:52,28.9,316,33.9348304
2021-01-15 11:28:02,28.88,316,33.92597508
2021-01-15 11:28:12,28.89,316,33.92540698
2021-01-15 11:28:22,28.88,316,33.91943296
2021-01-15 11:28:32,28.9,316,33.91175851
2021-01-15 11:28:42,28.92,316,33.87458121
2021-01-15 11:28:52,28.92,316,33.90744858
2021-01-15 11:29:02,28.93,316,33.91015126
2021-01-15 11:29:12,28.93,316,33.8839165
2021-01-15 11:29:22,28.98,316,33.83531369
2021-01-15 11:29:32,29.04,316,33.7928667
2021-01-15 11:29:42,29.09,316,33.77719259
2021-01-15 11:29:52,29.09,316,33.81329126
2021-01-15 11:30:02,29.1,316,33.7766478
2021-01-15 11:30:12,29.03,316,33.83924856
2021-01-15 11:30:22,29,316,33.82768222
2021-01-15 11:30:32,28.87,316,33.91664181
2021-01-15 11:30:42,28.84,316,33.93798432
2021-01-15 11:30:52,28.82,316,33.95222534
2021-01-15 11:31:02,28.84,316,33.89851844
2021-01-15 11:31:12,28.83,316,33.93518951
2021-01-15 11:31:22,28.84,316,33.95444745
2021-01-15 11:31:32,28.87,316,33.91010018
2021-01-15 11:31:42,28.87,316,33.92655111
2021-01-15 11:31:52,28.87,316,33.91010088
2021-01-15 11:32:02,28.88,316,33.90953592
2021-01-15 11:32:12,28.88,316,33.90299395
2021-01-15 11:32:22,28.87,316,33.94627671
2021-01-15 11:32:32,28.87,316,33.916646
2021-01-15 11:32:42,28.87,316,33.95618564
2021-01-15 11:32:52,28.88,316,33.94243402
2021-01-15 11:33:02,28.87,316,33.95945889
2021-01-15 11:33:12,28.86,316,33.94021357
2021-01-15 11:33:22,28.87,316,33.96273219
2021-01-15 11:33:32,28.87,316,33.97591434
2021-01-15 11:33:42,28.87,316,33.94300715
2021-01-15 11:33:52,28.89,316,33.90570376
2021-01-15 11:34:02,28.88,316,33.94570821
2021-01-15 11:34:12,28.88,316,33.96879394
2021-01-15 11:34:22,28.88,316,33.93916548
2021-01-15 11:34:32,28.88,316,33.93916583
2021-01-15 11:34:42,28.89,316,33.9847586
2021-01-15 11:34:52,28.87,316,33.92982983
2021-01-15 11:35:02,28.89,316,33.94522907
2021-01-15 11:35:12,28.89,316,33.93859634
2021-01-15 11:35:22,28.87,316,33.93964746
2021-01-15 11:35:32,28.88,316,33.93916792
2021-01-15 11:35:42,28.88,316,33.90627241
2021-01-15 11:35:52,28.88,316,33.94571205
2021-01-15 11:36:02,28.88,316,33.93253486
2021-01-15 11:36:12,28.88,316,33.95561916
2021-01-15 11:36:22,28.88,316,33.95561951
2021-01-15 11:36:32,28.88,316,33.95234796
2021-01-15 11:36:42,28.89,316,33.90898027
2021-01-15 11:36:52,28.88,316,33.93253661
2021-01-15 11:37:02,28.89,316,33.93860018
2021-01-15 11:37:12,28.89,316,33.9123428
2021-01-15 11:37:22,28.9,316,33.89206677
2021-01-15 11:37:32,28.88,316,33.92272354
2021-01-15 11:37:42,28.89,316,33.89917078
2021-01-15 11:37:52,28.89,316,33.91561488
2021-01-15 11:38:02,28.9,316,33.89533794
2021-01-15 11:38:12,28.89,316,33.93860262
2021-01-15 11:38:22,28.9,316,33.90187834
2021-01-15 11:38:32,28.9,316,33.91177945
2021-01-15 11:38:42,28.89,316,33.94850794
2021-01-15 11:38:52,28.88,316,33.91609275
2021-01-15 11:39:02,28.89,316,33.92542967
2021-01-15 11:39:12,28.87,316,33.94629102
2021-01-15 11:39:22,28.89,316,33.93206304
2021-01-15 11:39:32,28.89,316,33.90898621
2021-01-15 11:39:42,28.89,316,33.93860576
2021-01-15 11:39:52,28.89,316,33.94851038
2021-01-15 11:40:02,28.87,316,33.929840660000004
2021-01-15 11:40:12,28.9,316,33.95793202
2021-01-15 11:40:22,28.93,316,33.9530296
2021-01-15 11:40:32,28.93,316,33.95302995
2021-01-15 11:40:42,28.93,316,33.9464926
2021-01-15 11:40:52,28.94,316,33.98550486
2021-01-15 11:41:02,28.97,316,33.99065989
2021-01-15 11:41:12,29.04,316,33.92441499
2021-01-15 11:41:22,29.03,316,33.9645034
2021-01-15 11:41:32,29.05,316,33.95029884
2021-01-15 11:41:42,29.05,316,33.96017524
2021-01-15 11:41:52,29.05,316,33.95029953
2021-01-15 11:42:02,29.06,316,33.93658862
2021-01-15 11:42:12,29.09,316,33.96157454
2021-01-15 11:42:22,29.06,316,33.95307581
2021-01-15 11:42:32,29.05,316,33.98998915
2021-01-15 11:42:42,29.05,316,33.97340653
2021-01-15 11:42:52,29.05,316,33.97340688
2021-01-15 11:43:02,29.05,316,33.9899902
2021-01-15 11:43:12,29.05,316,34.00648418
2021-01-15 11:43:22,29.03,316,33.99759481
2021-01-15 11:43:32,29.04,316,33.98051444
2021-01-15 11:43:42,29.01,316,34.01182467
2021-01-15 11:43:52,29.03,316,33.98100627
2021-01-15 11:44:02,29.03,316,33.971126
2021-01-15 11:44:12,29.01,316,34.02506775
2021-01-15 11:44:22,29.03,316,33.97438997
2021-01-15 11:44:32,29.03,316,33.97774429
2021-01-15 11:44:42,29.03,316,33.99424331
2021-01-15 11:44:52,29.03,316,34.00086162
2021-01-15 11:45:02,29,316,33.99908003
2021-01-15 11:45:12,29.03,316,33.99424436
2021-01-15 11:45:22,29.03,316,34.00748084
2021-01-15 11:45:32,29.03,316,33.97439241
2021-01-15 11:45:42,29.03,316,33.99759969
2021-01-15 11:45:52,29.03,316,34.01410026
2021-01-15 11:46:02,29.01,316,34.02171565
2021-01-15 11:46:12,29,316,34.04870504
2021-01-15 11:46:22,28.97,316,34.06019918
2021-01-15 11:46:32,28.98,316,34.01994341
2021-01-15 11:46:42,28.99,316,33.99957716
2021-01-15 11:46:52,28.95,316,34.01807527
2021-01-15 11:47:02,28.98,316,33.996714
2021-01-15 11:47:12,28.99,316,34.00620114
2021-01-15 11:47:22,28.97,316,34.0138164
2021-01-15 11:47:32,28.95,316,34.01144854
2021-01-15 11:47:42,28.94,316,34.02520258
2021-01-15 11:47:52,28.94,316,33.99550778
2021-01-15 11:48:02,28.94,316,33.99550812
2021-01-15 11:48:12,28.93,316,33.99263974
2021-01-15 11:48:22,28.93,316,34.02570107
2021-01-15 11:48:32,28.94,316,33.98552091
2021-01-15 11:48:42,28.95,316,34.00818239
2021-01-15 11:48:52,28.97,316,33.97080231
2021-01-15 11:49:02,28.95,316,33.97840493
2021-01-15 11:49:12,28.97,316,34.01708772
2021-01-15 11:49:22,28.98,316,33.96369244
2021-01-15 11:49:32,28.95,316,33.96851111
2021-01-15 11:49:42,28.97,316,34.0038376
2021-01-15 11:49:52,28.98,316,33.95707067
2021-01-15 11:50:02,28.99,316,33.92357122
2021-01-15 11:50:12,28.97,316,33.94440011
2021-01-15 11:50:22,28.99,316,33.94007837
2021-01-15 11:50:32,28.98,316,33.95380609
2021-01-15 11:50:42,28.98,316,33.98683134
2021-01-15 11:50:52,28.98,316,33.99345543
2021-01-15 11:51:02,28.99,316,33.97309653
2021-01-15 11:51:12,28.99,316,33.94343598
2021-01-15 11:51:22,28.99,316,33.94996681
2021-01-15 11:51:32,28.98,316,33.96369697
2021-01-15 11:51:42,28.99,316,33.97309793
2021-01-15 11:51:52,28.98,316,33.95707485
2021-01-15 11:52:02,28.94,316,33.99878548
2021-01-15 11:52:12,28.95,316,33.96851669
2021-01-15 11:52:22,28.95,316,33.95199637
2021-01-15 11:52:32,28.95,316,33.92240795
2021-01-15 11:52:42,28.95,316,33.9224083
2021-01-15 11:52:52,28.95,316,33.95862368
2021-01-15 11:53:02,28.97,316,33.96418678
2021-01-15 11:53:12,28.98,316,33.94065757
2021-01-15 11:53:22,28.98,316,33.90437499
2021-01-15 11:53:32,28.95,316,33.94210517
2021-01-15 11:53:42,28.98,316,33.94392438
2021-01-15 11:53:52,28.99,316,33.9104294
2021-01-15 11:54:02,28.98,316,33.93068089
2021-01-15 11:54:12,28.99,316,33.9335562
2021-01-15 11:54:22,28.99,316,33.92358028
2021-01-15 11:54:32,28.97,316,33.96092325
2021-01-15 11:54:42,28.97,316,33.9377861
2021-01-15 11:54:52,28.97,316,33.90821042
2021-01-15 11:55:02,28.98,316,33.9538155
2021-01-15 11:55:12,28.97,316,33.94441056
2021-01-15 11:55:22,28.98,316,33.91753102
2021-01-15 11:55:32,28.98,316,33.914266
2021-01-15 11:55:42,28.97,316,33.91474393
2021-01-15 11:55:52,28.98,316,33.9142667
2021-01-15 11:56:02,28.98,316,33.95708356
2021-01-15 11:56:12,28.99,316,33.95659831
2021-01-15 11:56:22,29,316,33.94287278
2021-01-15 11:56:32,28.99,316,33.96648613
2021-01-15 11:56:42,29,316,33.95284885
2021-01-15 11:56:52,29,316,33.95937878
2021-01-15 11:57:02,29,316,33.94287417
2021-01-15 11:57:12,29,316,33.93634544
2021-01-15 11:57:22,29.01,316,33.94239143
2021-01-15 11:57:32,29,316,33.92972658
2021-01-15 11:57:42,29,316,33.92310758
2021-01-15 11:57:52,29.01,316,33.91274664
2021-01-15 11:58:02,28.99,316,33.94345026
2021-01-15 11:58:12,29,316,33.94287661
2021-01-15 11:58:22,29,316,33.95938192
2021-01-15 11:58:32,29,316,33.95938227
2021-01-15 11:58:42,29,316,33.92646466
2021-01-15 11:58:52,29,316,33.95938297
2021-01-15 11:59:02,29,316,33.9660038
2021-01-15 11:59:12,28.99,316,33.93356666
2021-01-15 11:59:22,28.99,316,33.95660493
2021-01-15 11:59:32,29,316,33.93961483
2021-01-15 11:59:42,29.01,316,33.94239631
2021-01-15 11:59:52,29.03,316,33.91170381
2021-01-15 12:00:02,29.01,316,33.91601473
2021-01-15 12:00:12,29.03,316,33.89521224
2021-01-15 12:00:22,29.04,316,33.91784064
2021-01-15 12:00:32,29.03,316,33.90518064
2021-01-15 12:00:42,29.03,316,33.93807771
2021-01-15 12:00:52,29.05,316,33.90739729
2021-01-15 12:01:02,29.03,316,33.93481569
2021-01-15 12:01:12,29.04,316,33.9673193
2021-01-15 12:01:22,29.04,316,33.93759587
2021-01-15 12:01:32,29.04,316,33.9112289
2021-01-15 12:01:42,29.06,316,33.91353262
2021-01-15 12:01:52,29.06,316,33.9003099
2021-01-15 12:02:02,29.08,316,33.89935616
2021-01-15 12:02:12,29.06,316,33.90031059
2021-01-15 12:02:22,29.08,316,33.89274806
2021-01-15 12:02:32,29.06,316,33.92340691
2021-01-15 12:02:42,29.09,316,33.89227272
2021-01-15 12:02:52,29.1,316,33.90826795
2021-01-15 12:03:02,29.1,316,33.86211638
2021-01-15 12:03:12,29.1,316,33.87532782
2021-01-15 12:03:22,29.12,316,33.87103459
2021-01-15 12:03:32,29.12,316,33.84797014
2021-01-15 12:03:42,29.11,316,33.84852953
2021-01-15 12:03:52,29.1,316,33.88845063
2021-01-15 12:04:02,29.11,316,33.88797528
2021-01-15 12:04:12,29.08,316,33.89936068
2021-01-15 12:04:22,29.09,316,33.86919654
2021-01-15 12:04:32,29.08,316,33.90597038
2021-01-15 12:04:42,29.08,316,33.90597073
2021-01-15 12:04:52,29.08,316,33.88288574
2021-01-15 12:05:02,29.06,316,33.90031651
2021-01-15 12:05:12,29.06,316,33.90031686
2021-01-15 12:05:22,29.1,316,33.88193819
2021-01-15 12:05:32,29.04,316,33.95083476
2021-01-15 12:05:42,29.09,316,33.89888656
2021-01-15 12:05:52,29.09,316,33.91201217
2021-01-15 12:06:02,29.03,316,33.94470506
2021-01-15 12:06:12,29.09,316,33.93183807
2021-01-15 12:06:22,29.08,316,33.955503
2021-01-15 12:06:32,29.06,316,33.9267666
2021-01-15 12:06:42,29.08,316,33.96211445
2021-01-15 12:06:52,29.06,316,33.96309195
2021-01-15 12:07:02,29.1,316,33.91488352
2021-01-15 12:07:12,29.12,316,33.93038942
2021-01-15 12:07:22,29.11,316,33.91440366
2021-01-15 12:07:32,29.05,316,34.00327243
2021-01-15 12:07:42,29.1,316,33.95118117
2021-01-15 12:07:52,29.14,316,33.89315676
2021-01-15 12:08:02,29.06,316,33.93329141
2021-01-15 12:08:12,29.09,316,33.97484849
2021-01-15 12:08:22,29.08,316,33.96872888
2021-01-15 12:08:32,29.08,316,34.02497597
2021-01-15 12:08:42,29,316,34.07533714
2021-01-15 12:08:52,29.08,316,34.01836396
2021-01-15 12:09:02,29.12,316,33.97337579
2021-01-15 12:09:12,29.17,316,33.92137407
2021-01-15 12:09:22,29.22,316,33.93882599
2021-01-15 12:09:32,29.21,316,33.92937703
2021-01-15 12:09:42,29.24,316,33.86861245
2021-01-15 12:09:52,29.25,316,33.88465233
2021-01-15 12:10:02,29.26,316,33.87091069
2021-01-15 12:10:12,29.26,316,33.86766293
2021-01-15 12:10:22,29.26,316,33.87424977
2021-01-15 12:10:32,29.26,316,33.91052457
2021-01-15 12:10:42,29.26,316,33.90068869
2021-01-15 12:10:52,29.26,316,33.87758924
2021-01-15 12:11:02,29.24,316,33.92142245
2021-01-15 12:11:12,29.24,316,33.9049022
2021-01-15 12:11:22,29.2,316,33.94974412
2021-01-15 12:11:32,29.19,316,33.93369571
2021-01-15 12:11:42,29.16,316,33.98805376
2021-01-15 12:11:52,29.21,316,33.91953588
2021-01-15 12:12:02,29.21,316,33.91953622
2021-01-15 12:12:12,29.19,316,33.95683232
2021-01-15 12:12:22,29.19,316,33.9237573
2021-01-15 12:12:32,29.16,316,33.93841009
2021-01-15 12:12:42,29.14,316,33.96579593
2021-01-15 12:12:52,29.12,316,33.95682316
2021-01-15 12:13:02,29.1,316,33.98758531
2021-01-15 12:13:12,29.1,316,33.99419501
2021-01-15 12:13:22,29.11,316,33.98048417
2021-01-15 12:13:32,29.1,316,33.97101862
2021-01-15 12:13:42,29.1,316,33.96115136
2021-01-15 12:13:52,29.12,316,33.97999239
2021-01-15 12:14:02,29.17,316,33.91153136
2021-01-15 12:14:12,29.28,316,33.84696916
2021-01-15 12:14:22,29.27,316,33.85402617
2021-01-15 12:14:32,29.28,316,33.87664213
2021-01-15 12:14:42,29.3,316,33.85594252
2021-01-15 12:14:52,29.27,316,33.85068975
2021-01-15 12:15:02,29.3,316,33.79663008
2021-01-15 12:15:12,29.31,316,33.8159026
2021-01-15 12:15:22,29.32,316,33.82534753
2021-01-15 12:15:32,29.3,316,33.83944668
2021-01-15 12:15:42,29.31,316,33.84889042
2021-01-15 12:15:52,29.32,316,33.80561573
2021-01-15 12:16:02,29.27,316,33.84086051
2021-01-15 12:16:12,29.3,316,33.81312674
2021-01-15 12:16:22,29.31,316,33.8126607
2021-01-15 12:16:32,29.31,316,33.82248429
2021-01-15 12:16:42,29.31,316,33.82906376
2021-01-15 12:16:52,29.31,316,33.81266174
2021-01-15 12:17:02,29.33,316,33.80515269
2021-01-15 12:17:12,29.33,316,33.78866837
2021-01-15 12:17:22,29.33,316,33.81497273
2021-01-15 12:17:32,29.35,316,33.78450222
2021-01-15 12:17:42,29.33,316,33.7722761
2021-01-15 12:17:52,29.32,316,33.7891322
2021-01-15 12:18:02,29.32,316,33.81877525
2021-01-15 12:18:12,29.33,316,33.80515511
2021-01-15 12:18:22,29.33,316,33.81173167
2021-01-15 12:18:32,29.33,316,33.7985798
2021-01-15 12:18:42,29.35,316,33.78117311
2021-01-15 12:18:52,29.36,316,33.78404272
2021-01-15 12:19:02,29.36,316,33.75118621
2021-01-15 12:19:12,29.36,316,33.78404342
2021-01-15 12:19:22,29.36,316,33.79061575
2021-01-15 12:19:32,29.33,316,33.80515788
2021-01-15 12:19:42,29.35,316,33.8141327
2021-01-15 12:19:52,29.35,316,33.73516965
2021-01-15 12:20:02,29.33,316,33.82822159
2021-01-15 12:20:12,29.32,316,33.80562472
2021-01-15 12:20:22,29.33,316,33.81173582
2021-01-15 12:20:32,29.35,316,33.77460403
2021-01-15 12:20:42,29.36,316,33.77747475
2021-01-15 12:20:52,29.37,316,33.72769606
2021-01-15 12:21:02,29.37,316,33.72769641
2021-01-15 12:21:12,29.36,316,33.75776167
2021-01-15 12:21:22,29.37,316,33.7408354
2021-01-15 12:21:32,29.37,316,33.74083574
2021-01-15 12:21:42,29.38,316,33.724006610000004
2021-01-15 12:21:52,29.38,316,33.72400696
2021-01-15 12:22:02,29.39,316,33.7267937
2021-01-15 12:22:12,29.37,316,33.77368644
2021-01-15 12:22:22,29.38,316,33.73057574
2021-01-15 12:22:32,29.39,316,33.72355647
2021-01-15 12:22:42,29.38,316,33.7863655
2021-01-15 12:22:52,29.37,316,33.80663226
2021-01-15 12:23:02,29.38,316,33.76665837
2021-01-15 12:23:12,29.32,316,33.84185431
2021-01-15 12:23:22,29.32,316,33.80229762
2021-01-15 12:23:32,29.25,316,33.85823973
2021-01-15 12:23:42,29.3,316,33.84938007
2021-01-15 12:23:52,29.31,316,33.79294104
2021-01-15 12:24:02,29.31,316,33.82583447
2021-01-15 12:24:12,29.22,316,33.90255127
2021-01-15 12:24:22,29.27,316,33.86387924
2021-01-15 12:24:32,29.16,316,33.94169018
2021-01-15 12:24:42,29.22,316,33.89921107
2021-01-15 12:24:52,29.31,316,33.8455745
2021-01-15 12:25:02,29.28,316,33.8601588
2021-01-15 12:25:12,29.21,316,33.92281548
2021-01-15 12:25:22,29.19,316,33.96345737
2021-01-15 12:25:32,29.19,316,33.92044132
2021-01-15 12:25:42,29.14,316,33.91625527
2021-01-15 12:25:52,29.12,316,33.93703352
2021-01-15 12:26:02,29.14,316,33.95587307
2021-01-15 12:26:12,28.99,316,34.00954888
2021-01-15 12:26:22,29.03,316,33.9910668
2021-01-15 12:26:32,29.08,316,33.98198934
2021-01-15 12:26:42,29.27,316,33.88373045
2021-01-15 12:26:52,29.31,316,33.8521585
2021-01-15 12:27:02,29.35,316,33.82729634
2021-01-15 12:27:12,29.38,316,33.81274478
2021-01-15 12:27:22,29.38,316,33.78970499
2021-01-15 12:27:32,29.39,316,33.81884667
2021-01-15 12:27:42,29.39,316,33.81227772
2021-01-15 12:27:52,29.37,316,33.87587866
2021-01-15 12:28:02,29.42,316,33.86043582
2021-01-15 12:28:12,29.43,316,33.82038669
2021-01-15 12:28:22,29.44,316,33.82000634
2021-01-15 12:28:32,29.46,316,33.82239054
2021-01-15 12:28:42,29.44,316,33.82000703
2021-01-15 12:28:52,29.41,316,33.85101787
2021-01-15 12:29:02,29.36,316,33.91599271
2021-01-15 12:29:12,29.37,316,33.87921325
2021-01-15 12:29:22,29.44,316,33.86622772
2021-01-15 12:29:32,29.43,316,33.88982481
2021-01-15 12:29:42,29.44,316,33.8827763
2021-01-15 12:29:52,29.43,316,33.83028239
2021-01-15 12:30:02,29.47,316,33.8516688
2021-01-15 12:30:12,29.48,316,33.83474831
2021-01-15 12:30:22,29.47,316,33.82201256
2021-01-15 12:30:32,29.46,316,33.79273651
2021-01-15 12:30:42,29.46,316,33.83560774
2021-01-15 12:30:52,29.46,316,33.7927372
2021-01-15 12:31:02,29.44,316,33.82657547
2021-01-15 12:31:12,29.41,316,33.86091996
2021-01-15 12:31:22,29.38,316,33.84902874
2021-01-15 12:31:32,29.42,316,33.82743008
2021-01-15 12:31:42,29.42,316,33.84398126
2021-01-15 12:31:52,29.43,316,33.83028654
2021-01-15 12:32:02,29.48,316,33.81166131
2021-01-15 12:32:12,29.47,316,33.81869145
2021-01-15 12:32:22,29.47,316,33.79559858
2021-01-15 12:32:32,29.43,316,33.85672947
2021-01-15 12:32:42,29.39,316,33.85845748
2021-01-15 12:32:52,29.32,316,33.88801858
2021-01-15 12:33:02,29.33,316,33.8678033
2021-01-15 12:33:12,29.36,316,33.85322358
2021-01-15 12:33:22,29.42,316,33.86044688
2021-01-15 12:33:32,29.33,316,33.88096085
2021-01-15 12:33:42,29.47,316,33.8153697
2021-01-15 12:33:52,29.48,316,33.83143139
2021-01-15 12:34:02,29.47,316,33.77251134
2021-01-15 12:34:12,29.5,316,33.79429088
2021-01-15 12:34:22,29.39,316,33.80572245
2021-01-15 12:34:32,29.5,316,33.72847638
2021-01-15 12:34:42,29.47,316,33.76595434
2021-01-15 12:34:52,29.52,316,33.73088667
2021-01-15 12:35:02,29.46,316,33.79607093
2021-01-15 12:35:12,29.5,316,33.76798237
2021-01-15 12:35:22,29.54,316,33.73329438
2021-01-15 12:35:32,29.53,316,33.77655654
2021-01-15 12:35:42,29.55,316,33.71642425
2021-01-15 12:35:52,29.49,316,33.75847775
2021-01-15 12:36:02,29.55,316,33.72629093
2021-01-15 12:36:12,29.53,316,33.75681458
2021-01-15 12:36:22,29.53,316,33.74030373
2021-01-15 12:36:32,29.46,316,33.7795389
2021-01-15 12:36:42,29.43,316,33.82373165
2021-01-15 12:36:52,29.41,316,33.80479342
2021-01-15 12:37:02,29.39,316,33.79259041
2021-01-15 12:37:12,29.39,316,33.82552622
2021-01-15 12:37:22,29.38,316,33.82590708
2021-01-15 12:37:32,29.37,316,33.77371825
2021-01-15 12:37:42,29.37,316,33.81647535
2021-01-15 12:37:52,29.38,316,33.7732582
2021-01-15 12:38:02,29.35,316,33.8701923
2021-01-15 12:38:12,29.32,316,33.91777636
2021-01-15 12:38:22,29.52,316,33.85289045
2021-01-15 12:38:32,29.57,316,33.74188192
2021-01-15 12:38:42,29.59,316,33.77072414
2021-01-15 12:38:52,29.58,316,33.77773496
2021-01-15 12:39:02,29.59,316,33.7542304
2021-01-15 12:39:12,29.58,316,33.75137541
2021-01-15 12:39:22,29.58,316,33.75137576
2021-01-15 12:39:32,29.57,316,33.78143093
2021-01-15 12:39:42,29.58,316,33.75792137
2021-01-15 12:39:52,29.59,316,33.76740964
2021-01-15 12:40:02,29.6,316,33.75386003
2021-01-15 12:40:12,29.6,316,33.77689495
2021-01-15 12:40:22,29.59,316,33.73451325
2021-01-15 12:40:32,29.57,316,33.79138816
2021-01-15 12:40:42,29.58,316,33.72502156
2021-01-15 12:40:52,29.58,316,33.74151703
2021-01-15 12:41:02,29.6,316,33.73737196
2021-01-15 12:41:12,29.62,316,33.6970404
2021-01-15 12:41:22,29.58,316,33.7744225
2021-01-15 12:41:32,29.62,316,33.70366918
2021-01-15 12:41:42,29.63,316,33.69990255
2021-01-15 12:41:52,29.64,316,33.69953939
2021-01-15 12:42:02,29.64,316,33.69953974
2021-01-15 12:42:12,29.64,316,33.66668284
2021-01-15 12:42:22,29.64,316,33.69954043
2021-01-15 12:42:32,29.64,316,33.69954077
2021-01-15 12:42:42,29.65,316,33.67608256
2021-01-15 12:42:52,29.65,316,33.64985805
2021-01-15 12:43:02,29.65,316,33.6728609
2021-01-15 12:43:12,29.65,316,33.67939549
2021-01-15 12:43:22,29.66,316,33.68225744
2021-01-15 12:43:32,29.65,316,33.70571422
2021-01-15 12:43:42,29.64,316,33.7290922
2021-01-15 12:43:52,29.65,316,33.69586763
2021-01-15 12:44:02,29.66,316,33.68888167
2021-01-15 12:44:12,29.65,316,33.65317229
2021-01-15 12:44:22,29.66,316,33.23060666
2021-01-15 12:44:32,29.66,316,33.24025216
2021-01-15 12:44:42,29.66,316,33.23060735
2021-01-15 12:44:52,29.64,316,33.22196352
2021-01-15 12:45:02,29.62,316,33.25817712
2021-01-15 12:45:12,29.62,316,33.24217886
2021-01-15 12:45:22,29.63,316,33.19668884
2021-01-15 12:45:32,29.63,316,33.2288536
2021-01-15 12:45:42,29.68,316,33.21041221
2021-01-15 12:45:52,29.6,316,33.23987884
2021-01-15 12:46:02,29.59,316,33.28532098
2021-01-15 12:46:12,29.57,316,33.26701706
2021-01-15 12:46:22,29.52,316,33.2886698
2021-01-15 12:46:32,29.57,316,33.25091459
2021-01-15 12:46:42,29.49,316,33.31587278
2021-01-15 12:46:52,29.39,316,33.37551273
2021-01-15 12:47:02,29.58,316,33.26333637
2021-01-15 12:47:12,29.6,316,33.64545783
2021-01-15 12:47:22,29.57,316,33.6532379
2021-01-15 12:47:32,29.59,316,33.63604569
2021-01-15 12:47:42,29.59,316,33.65898232
2021-01-15 12:47:52,29.55,316,33.65412491
2021-01-15 12:48:02,29.6,316,33.61267661
2021-01-15 12:48:12,29.62,316,33.63803815
2021-01-15 12:48:22,29.46,316,33.67454156
2021-01-15 12:48:32,29.6,316,33.64546058
2021-01-15 12:48:42,29.59,316,33.60335029
2021-01-15 12:48:52,29.52,316,33.68820206
2021-01-15 12:49:02,29.54,316,33.71035759
2021-01-15 12:49:12,29.58,316,33.68237293
2021-01-15 12:49:22,29.57,316,33.64669917
2021-01-15 12:49:32,29.63,316,33.62452896
2021-01-15 12:49:42,29.62,316,33.66096535
2021-01-15 12:49:52,29.65,316,33.64002783
2021-01-15 12:50:02,29.68,316,33.62895065
2021-01-15 12:50:12,29.69,316,33.59578256
2021-01-15 12:50:22,29.7,316,33.63799342
2021-01-15 12:50:32,29.69,316,33.5990915
2021-01-15 12:50:42,29.63,316,33.63760177
2021-01-15 12:50:52,29.65,316,33.66625352
2021-01-15 12:51:02,29.7,316,33.63799479
2021-01-15 12:51:12,29.73,316,33.61048257
2021-01-15 12:51:22,29.62,316,33.66096879
2021-01-15 12:51:32,29.54,316,33.67753424
2021-01-15 12:51:42,29.53,316,33.71736548
2021-01-15 12:51:52,29.54,316,33.70049642
2021-01-15 12:52:02,29.73,316,33.64989289
2021-01-15 12:52:12,29.63,316,33.66383764
2021-01-15 12:52:22,29.74,316,33.61665708
2021-01-15 12:52:32,29.77,316,33.60560354
2021-01-15 12:52:42,29.79,316,33.56224484
2021-01-15 12:52:52,29.77,316,33.60560423
2021-01-15 12:53:02,29.79,316,33.60151336
2021-01-15 12:53:12,29.79,316,33.60151371
